PRO_COM;NOME;a1_1;a1_2;a2;a3;a4;a5;a6;a7;b1_1;b1_2;b2_1;b2_2;b3;b4;b5;b6;b7;b8;b9;c1;c2;c3;c4;c5;c6;c7;d1;d2;d3;d4;d5;d6;d7;d8;e1;e2_1;e2_2;e3;e4;e5;e6;f1;f2;f3_1;f3_2;f4;f5;f6;f7;f8;g1;g2_1;g2_2;g3;g4;g5;g6;g7;g8;g9;h1;h2;h3;h4;h5;h6;h7;i1;i2;i3;i4;l1;l2;l3;l4;l5;m1_1;m1_2;m2_1;m2_2;m2_3;m3_1;m3_2;m3_3;m4;n1;n2;n3;n4;n5;n6;n7;n8;o1_1;o1_2;o2_1;o2_2;o3;o4
1037;Brozolo;-0,4;10,3;4,1;4,2;-9,8;-8,2;1,9;0,0;37,5;636,7;62,2;0,17;8071,8;68,3;32,3;911,8;57,2;5,7;0,9;12,2;166,1;207,7;0,8;0,0;4,6;0;49,1;707,1;62,5;0;0,75;0,12;7,6;-0,25;29,8;0;0;0;0;0;0;84,5;4;0;2;0,0;-0,22;0,0;16,5;0,0;0,0;0,0;0,0;9,8;5,6;33,3;5,9;0,4;31,1;0,0;0,0;5,8;25,0;0,0;0,0;99,0;34,1;5,9;8881,7;4,4;2269,8;0,1780;82,2;24,4;82,4;1,35;0,039;0,00;7,0;14;1;2,9;10;2;0;1291,0;72,0;203,7;6,1;71,0;54,8;1,6;10,0;2,941;6,3;0;0;0;0
1038;Bruino;0,3;17,6;-1,4;1,5;0,5;#N/D;0,3;0,1;1312,5;2028,5;1,2;0,01;7675,5;78,2;98,6;139,4;31,8;20,8;12,7;12,3;118,9;137,3;1,1;0,0;5,6;7;51,8;332;69,9;0;0,85;0,15;6,1;0,17;1,2;0;0;0;0;0;0;0,0;3;0;3;12,3;0,34;0,1;9,4;0,1;0,9;0,0;0,0;8,9;6,7;30,9;6,3;0,9;19,7;0,0;0,4;1,8;5,8;0,0;0,3;99,9;28,5;2,9;9442,1;2,0;3196,9;0,1874;82,3;59,5;134,2;1,29;0,089;0,00;0,0;0;0;5,2;74;4;0;300,7;95,9;205,4;9,2;74,4;61,7;25,1;14,2;5,107;12,6;0;0;0;0
1039;Brusasco;-1,1;4,4;-0,3;5,5;-4,8;#N/D;0,7;0,3;109,4;1694,6;15,8;0,07;9144,9;69,5;91,6;569,2;48,4;19,4;2,7;10,5;180,6;148,4;0,6;0,0;6,7;3;42,7;272,8;58,8;0;0,81;0,15;6,7;-0,34;21,1;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,14;0,6;13,4;0,6;0,4;0,0;0,0;22,1;9,4;24,1;14,9;2,3;29,6;0,0;0,1;1,0;16,1;0,4;4,6;98,8;33,6;6,7;8730,3;1,8;1562,2;0,1895;120,0;50,7;112,9;1,33;0,039;0,00;14,0;52;5;24,0;44;8;0;637,6;75,9;203,7;15,1;69,4;54,8;2,2;12,0;6,164;12,0;0;0;0;0
1040;Bruzolo;-0,2;8,3;0,8;6,8;3,4;-22,9;0,9;0,1;118,2;1186,8;4,0;0,02;7849,4;71,5;34,3;550,2;32,8;8,0;21,7;19,7;164,1;127,3;0,7;0,0;9,7;2;45,6;287;64,3;0;0,85;0,20;6;0,14;24,0;0;0;0;0;0;0;49,2;3;0;2;0,0;-0,29;0,6;13,4;0,6;0,5;0,0;0,0;15,6;7,9;33,3;10,3;1,0;28,5;0,0;0,3;5,9;20,6;0,0;1,6;99,7;26,2;5,0;9051,1;2,5;5983,2;0,1590;74,0;106,1;333,0;1,35;0,133;0,00;16,2;1277;39;2,3;9;16;0;778,0;95,2;221,0;9,7;64,6;59,4;2,1;10,9;1,521;8,5;0;0;0;0
1041;Buriasco;0,0;3,7;-1,6;5,1;9,2;-6,4;0,1;0,1;91,4;1278,0;31,5;0,16;7511,0;61,9;77,8;556,3;39,1;13,3;7,3;10,7;148;134,6;0,3;0,0;8,6;2;50,9;257,7;68,1;0;0,79;0,22;5;0,14;27,2;0;0;0;0;0;0;17,1;2;0;2;0,0;-0,20;0,7;9,8;0,7;0,4;0,0;0,0;12,4;5,2;8,2;4,2;1,4;15,6;0,0;0,2;1,5;14,4;0,0;0,0;99,4;28,3;3,6;9295,2;1,2;3986,3;0,1902;80,0;33,4;129,3;1,50;0,119;0,00;0,0;0;0;8,0;69;5;0;966,2;96,7;414,7;20,7;104,5;53,4;2,0;11,8;2,239;7,4;0;0;0;0
1042;Burolo;-1,4;-3,5;0,9;5,2;13,9;-34,2;2,2;-0,3;380,6;1527,2;15,7;0,07;5765,1;71,1;78,0;324,5;53,9;15,4;1,7;-2,9;253;167,2;0;0,0;3,2;2;47,7;365,8;64,4;0;0,80;0,18;4,3;3,80;51,4;0;0;0;0;0;0;0,0;3;0;3;0,0;2,65;0,8;9,6;0,8;0,0;0,5;0,0;10,9;6,9;20,9;5,6;0,4;27,8;0,0;0,0;5,4;18,8;0,4;0,0;99,6;37,2;3,3;9364,4;1,3;2393,3;0,2363;63,8;47,6;220,9;1,24;0,043;0,00;0,5;5;0;15,8;23;5;0;1041,1;72,1;560,0;11,7;115,0;67,3;6,8;13,0;2,214;10,0;0;0;0;0
1043;Busano;1,4;12,3;0,9;3,2;-7,6;-22,3;0,4;0,0;481,2;2017,2;7,6;0,04;7329,9;71,1;63,0;360,5;36,5;10,8;11,3;15,1;106,2;117,9;0,9;0,0;11,6;2;54,2;228,9;66,5;0;0,88;0,29;7,9;1,97;18,2;0;0;0;0;0;0;0,0;4;0;2;0,0;0,58;0,6;6,8;0,6;1,5;0,0;0,0;18,2;6,3;20,7;7,4;0,9;35,1;0,0;0,6;6,1;1,5;0,2;0,2;99,2;27,9;6,2;8820,3;2,2;6405,5;0,1747;85,0;52,9;80,4;1,51;#N/D;0,00;0,0;0;0;1,1;0;0;0;640,5;96,0;201,2;17,0;82,7;32,8;4,0;15,0;1,100;7,5;0;0;0;0
1044;Bussoleno;-1,3;-1,9;0,4;3,7;-0,2;-21,9;3,0;-0,1;154,9;2362,0;7,1;0,03;6976,8;60,1;75,0;597,4;29,6;31,7;3,2;5,0;221,3;134,5;0,8;0,0;5,6;6;42,6;295,9;63,1;0;0,85;0,24;5,1;-0,10;4,5;0;0;0;0;0;0;0,7;3;1;2;0,0;-0,08;0,3;20,7;0,3;1,5;0,0;0,3;17,4;9,7;28,8;8,2;1,7;33,0;1,3;0,6;7,9;13,7;0,1;1,1;99,3;32,7;8,4;8430,7;2,5;1360,9;0,1661;87,4;70,4;89,7;1,39;0,134;0,00;30,0;4175;140;0,8;222;6;0;392,4;70,0;221,0;15,5;60,5;59,4;2,2;9,5;12,508;17,9;0;0;0;0
1045;Buttigliera Alta;-0,1;-1,7;1,8;3,2;1,4;-14,8;1,6;0,1;676,8;2149,5;1,3;0,01;8444,8;74,5;62,0;350,3;35,4;22,8;2,4;-1,6;158,3;141,9;0,6;0,8;4,8;6;49,5;331,9;66,8;0;0,84;0,14;6,4;0,24;0,0;0;1;0;0;0;0;0,0;3;0;3;8,6;0,22;0,3;11,6;0,2;0,4;0,4;0,0;9,8;7,0;30,1;6,4;0,7;22,4;0,3;0,2;3,7;8,8;0,0;0,7;99,7;34,2;3,4;9342,3;1,2;1498,6;0,2016;73,7;118,3;402,4;1,34;0,093;0,00;0,0;0;0;0,2;0;0;0;347,1;80,3;221,0;11,6;69,3;59,4;9,8;13,6;16,798;18,4;0;0;0;0
1046;Cafasse;-0,8;-0,5;-2,0;6,0;9,8;-35,7;0,8;0,2;285,8;1416,4;3,8;0,02;8267,0;74,7;58,8;572,7;41,8;22,3;3,7;6,3;183,3;141,0;0,6;0,0;7,1;4;47,6;294,8;64,9;0;0,85;0,21;5,9;0,00;0,0;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,16;0,3;8,9;0,3;1,5;0,0;0,0;12,3;7,1;22,8;7,5;1,4;28,0;0,0;0,6;2,8;17,6;0,1;1,2;99,4;36,4;4,9;9052,4;2,1;2314,8;0,1792;76,6;95,1;92,2;1,37;0,065;0,00;2,0;90;4;2,7;87;4;0;414,9;88,5;207,1;11,6;63,6;55,3;3,2;11,5;5,275;10,6;0;0;0;0
1047;Caluso;-0,2;1,2;-1,2;5,0;-0,3;-17,4;2,6;0,1;204,6;2050,8;1,9;0,01;7851,6;66,9;62,2;518,2;42,3;32,0;6,5;11,7;211,9;138,6;1,1;0,0;6,2;12;46,3;296,2;64;0;0,82;0,30;7,4;0,23;4,8;0;0;0;0;0;0;28,4;3;1;2;0,0;0,16;0,3;11,4;0,1;0,7;0,3;0,3;19,3;8,3;29,9;10,2;1,2;29,5;1,7;0,3;3,0;9,3;0,2;0,3;99,5;28,7;6,6;8755,3;2,8;1534,2;0,1851;71,2;62,1;89,7;1,39;0,042;0,00;0,0;0;0;0,0;0;0;0;533,7;92,0;433,1;16,9;73,0;63,1;2,6;11,5;9,820;14,6;0;0;0;0
1048;Cambiano;-0,6;3,8;-0,7;5,5;4,9;-17,2;1,8;0,0;427,6;2297,0;1,0;0,01;7927,3;68,9;88,3;311,8;31,4;20,9;13,7;9,9;161,5;133,6;0,6;0,0;5;4;49;322,1;68,3;0;0,85;0,23;5,1;0,48;19,9;0;1;0;0;0;0;5,5;2;0;3;0,0;-0,07;0,2;13,8;0,2;0,6;0,0;0,0;10,1;7,8;33,2;6,2;0,8;20,4;0,0;0,2;2,4;7,0;0,1;0,5;99,9;28,2;3,1;9404,2;1,9;3582,0;0,1811;79,5;92,6;152,5;1,30;0,052;0,00;0,7;7;1;5,8;10;4;0;511,3;90,0;187,3;15,7;80,1;73,2;5,7;15,2;4,917;12,9;0;0;0;0
1049;Campiglione Fenile;0,1;8,5;2,9;9,9;-6,6;-22,9;1,5;0,1;129,1;2052,4;59,1;0,33;7480,6;66,5;70,3;567,6;41,4;12,9;16,9;9,3;156,5;135,6;1,7;0,0;7,2;2;51,6;306,9;64,9;0;0,80;0,28;4,3;0,51;13,9;0;0;0;0;0;0;41,9;3;0;1;0,0;-0,25;0,7;6,6;0,7;0,7;0,0;0,0;26,7;5,5;25,0;10,8;1,1;30,1;0,0;0,3;4,8;5,1;0,2;2,8;98,7;24,5;4,3;9178,2;1,2;5524,9;0,1889;75,6; #N/D;63,4;1,31;0,134;0,00;0,0;0;0;6,5;30;3;0;823,1;95,9;414,7;18,8;73,4;53,4;3,0;11,9;1,400;7,8;0;0;0;0
1050;Candia Canavese;-0,9;-1,3;-6,9;10,1;0,3;-20,7;1,6;0,0;122,4;1300,6;9,4;0,01;8894,6;71,1;74,2;715,0;55,9;16,3;3,7;7,3;202,5;164,7;0;0,0;7;2;48;400;64,5;0;0,82;0,17;5,8;-0,03;42,3;0;0;0;0;2;0;0,0;3;0;2;0,0;-0,14;0,8;13,2;0,0;0,4;0,0;0,0;17,9;7,4;35,9;5,3;1,6;33,1;0,0;0,2;2,1;11,9;0,0;1,5;99,3;29,7;7,9;8539,3;3,6;1614,4;0,2017;74,6;47,3;475,4;1,35;0,042;0,00;0,0;0;0;0,0;0;0;0;677,6;78,0;453,3;14,3;85,0;66,1;2,1;11,2;5,882;12,1;0;0;0;0
1051;Candiolo;0,3;12,3;-0,1;3,4;3,2;-15,8;1,2;0,1;391,1;2197,6;2,0;0,01;8460,7;70,1;69,0;309,7;26,1;19,9;10,7;7,1;120;134,1;0,9;0,0;7,3;4;52,3;298,4;69,9;0;0,87;0,13;5,6;-0,17;10,2;0;0;0;0;0;0;0,0;2;1;3;12,2;-0,09;0,2;15,6;0,2;0,8;0,0;0,0;11,3;7,1;31,1;5,3;0,9;23,0;0,0;0,4;1,7;7,6;0,0;1,1;99,8;26,9;2,5;9513,6;1,5;2352,2;0,1789;93,5;55,1;182,8;1,32;0,071;0,00;0,0;0;0;10,0;1621;45;0;359,6;85,1;205,4;12,5;107,0;61,7;5,8;13,5;8,539;14,0;0;0;0;0
1052;Canischio;-1,6;0,7;-3,9;-3,0;-8,2;-26,0;12,2;-0,3;17,2;644,0;56,5;0,23;5902,8;77,4;49,3;1029,9;37,1;6,3;3,2;23,4;236,1;152,8;1,4;0,0;4,2;0;40,3;250;50,7;0;0,73;0,11;4,8;-0,65;10,3;0;0;0;0;0;0;33,8;5;0;0;0,0;-0,35;0,0;10,4;0,0;0,0;0,0;0,0;36,0;13,3;26,7;13,8;2,5;51,8;0,0;0,0;19,8;53,1;0,0;3,6;97,8;28,2;2,4;9535,1;3,6;3571,4;0,1508;80,2;51,7; #N/D;1,62;0,055;0,00;0,0;0;0;0,5;1;0;0;1222,0;83,9;201,2;2,8;61,6;32,8;0,6;9,3;12,500;12,5;0;0;0;0
1053;Cantalupa;-0,3;20,2;-0,3;5,7;0,4;-18,1;-0,9;0,0;154,7;793,6;16,8;0,17;9301,8;74,6;49,3;529,7;42,7;5,5;11,2;25,3;153;177,4;0,3;0,0;5;2;48,4;425,2;65,7;0;0,82;0,11;6,1;-0,52;83,3;0;0;0;0;0;0;0,0;2;0;2;0,0;-0,07;0,4;10,9;0,4;0,0;0,0;0,0;10,3;5,9;27,5;6,4;1,3;23,4;0,0;0,0;1,7;22,2;0,0;0,2;99,4;28,4;4,0;9225,2;4,2;1474,5;0,2154;100,5;26,9;59,9;1,47;0,129;0,00;0,4;1;1;0,2;8;0;0;437,2;25,2;414,7;5,1;71,0;53,4;5,9;14,2;12,838;18,6;0;0;0;0
1054;Cantoira;0,4;1,2;-5,0;1,6;0,8;-32,4;4,2;-0,1;22,0;689,6;7,8;0,01;7164,4;66,7;69,9;1050,9;18,2;20,4;0,7;12,3;214,9;140,5;2,2;0,0;8,6;2;48;283,3;65,1;0;0,85;0,32;5,6;-0,07;155,1;0;0;0;0;0;0;9,0;5;0;0;0,0;-0,18;1,8;9,4;0,0;2,2;0,0;0,0;5,3;5,6;15,8;7,7;0,7;50,0;0,0;1,0;6,0;86,5;0,0;1,5;97,9;37,7;0,5;9892,2; #DIV/0!;2213,8;0,1597; #DIV/0!; #DIV/0!; #DIV/0!;1,46;0,081;0,00;16,5;304;34;5,0;106;19;0;1616,9;82,2;207,1;15,0;81,8;55,3;0,5;9,3;2,727;4,3;0;0;0;0
1055;Caprie;-0,5;9,9;-2,9;-0,1;5,8;-23,1;3,5;0,3;98,5;1234,5;8,7;0,03;8674,3;77,8;25,2;711,1;27,1;8,4;5,3;12,7;147,2;133,0;1,3;0,0;6,7;1;49,3;293,5;65,8;0;0,85;0,12;6,6;-0,09;8,2;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,22;0,5;13,7;0,0;0,6;0,0;0,0;10,8;9,0;31,9;4,7;0,9;31,8;0,0;0,2;3,8;21,3;0,0;5,4;98,6;30,9;3,0;9409,5;1,7;3184,9;0,2000;89,8;39,6;160,9;1,32;0,114;0,00;5,6;213;10;1,2;50;2;0;602,5;74,2;221,0;5,6;58,2;59,4;2,5;10,6;16,896;15,8;0;0;0;0
1056;Caravino;-1,7;-2,8;5,5;9,6;0,7;-33,1;-0,1;0,1;65,4;1401,0;2,5;0,03;5097,9;68,9;85,8;489,0;48,5;26,0;2,4;3,8;191,7;161,3;1,1;0,0;8,2;2;46,6;395,3;62,2;0;0,79;0,15;4,9;-0,40;11,8;0;1;0;0;0;0;0,0;4;0;2;0,0;-0,17;1,0;6,5;1,0;0,5;0,0;0,0;14,9;9,0;36,7;6,9;0,9;31,8;0,0;0,2;23,6;26,0;0,2;0,9;99,2;25,9;5,2;8997,9;5,1;2201,0;0,1623;86,5;34,3;204,8;1,35;0,041;0,00;0,6;0;0;9,5;0;2;0;825,3;79,6;366,3;21,1;65,4;65,3;0,5;10,7;4,959;7,2;0;0;0;0
1057;Carema;0,1;-6,3;5,8;1,7;17,8;-31,8;6,4;0,2;68,1;1124,0;0,8;0,01;6458,0;73,6;36,2;580,0;28,7;9,7;4,1;10,0;242,9;123,5;1,3;0,0;7,6;5;44,3;215,5;61,9;0;0,81;0,23;7,5;0,38;22,6;0;0;0;0;0;0;0,0;4;0;2;0,0;-0,19;0,0;7,6;0,0;1,3;0,0;0,0;25,0;9,9;20,0;5,7;1,9;31,7;0,0;0,6;11,8;39,9;0,0;5,4;98,6;35,7;7,9;8529,7;1,7;2318,9;0,1784;59,8;82,5;124,9;1,46;0,048;0,00;5,7;16;4;2,2;45;3;0;1241,4;74,5;365,3;13,8;72,0;62,8;1,0;9,7;2,000;4,3;0;0;0;0
1058;Carignano;0,1;2,9;0,6;2,2;2,5;0,6;2,4;0,0;172,4;2848,4;13,9;0,05;6424,3;64,7;67,2;476,9;30,3;34,2;7,4;10,0;169,9;134,9;1;0,0;7,6;7;49,5;293,6;66,5;0;0,83;0,27;6,6;-0,07;0,6;0;1;0;0;0;0;6,7;3;0;3;0,0;-0,02;0,2;9,8;0,1;1,3;0,0;0,6;15,1;7,5;24,2;8,5;1,0;27,8;0,0;0,5;3,7;6,6;0,4;1,7;99,5;31,2;7,2;8634,9;2,5;1523,9;0,1882;84,9;37,8;102,4;1,43;0,062;0,00;0,0;0;0;30,5;895;120;0;529,6;96,3;205,4;23,9;61,8;61,7;1,7;12,4;11,286;15,4;0;0;0;0
1059;Carmagnola;0,3;7,7;-2,7;3,0;15,0;-3,5;3,1;0,1;274,2;3061,4;8,2;0,05;6955,2;63,7;70,4;340,5;28,0;35,5;24,4;14,8;126;118,4;1,4;33,6;9,2;24;49,5;238,4;66,2;0;0,87;0,44;7,1;0,15;1,5;0;6;0;0;0;0;4,6;2;1;3;0,0;0,22;0,2;13,6;0,1;1,5;0,3;1,3;18,2;10,3;31,6;9,3;2,0;26,0;3,0;0,6;0,9;20,2;0,4;0,6;99,7;25,0;9,3;8278,8;2,9;1551,1;0,1861;84,5;47,4;81,4;1,43;0,057;0,00;0,0;0;0;9,2;148;76;0;442,1;94,5;187,3;20,3;71,8;73,2;3,8;12,0;8,854;13,7;0;0;0;0
1060;Casalborgone;0,9;10,0;3,9;9,0;-12,6;-16,0;1,8;0,0;71,9;2014,0;49,4;0,44;7432,0;70,4;96,1;701,6;48,0;20,9;4,0;16,9;173,9;170,3;0,4;0,0;5,5;3;49,1;448,8;68,5;0;0,82;0,22;8;-0,33;15,6;0;0;0;0;0;0;75,1;3;0;2;0,0;-0,05;0,5;11,4;0,5;0,3;0,0;0,0;7,1;6,3;29,3;7,3;0,6;30,4;0,0;0,1;4,5;19,6;0,1;4,7;99,0;33,0;5,1;9032,8;1,7;1257,4;0,2076;92,8;26,1;38,2;1,32;0,042;0,00;22,3;177;14;0,2;21;1;0;828,3;62,1;203,7;15,7;58,0;54,8;2,2;12,4;8,589;15,3;0;0;0;0
1061;Cascinette d'Ivrea;-0,3;0,1;-1,6;2,5;-0,7;-26,4;3,8;0,3;487,0;1918,6;1,4;0,00;8830,6;72,2;87,6;590,9;44,7;18,1;4,9;7,2;199;150,5;1,1;0,0;3,4;2;48,2;391,9;66,6;0;0,82;0,09;6,4;-0,43;0,0;0;0;0;0;0;0;0,0;3;0;3;0,0;2,69;0,7;13,4;2,0;0,0;0,0;0,0;5,9;7,0;11,4;3,8;1,2;30,8;0,0;0,0;0,0;11,1;0,2;1,4;99,5;32,5;4,0;9219,6;1,9;3300,2;0,1925;84,4;29,2;126,1;1,27;#N/D;0,00;0,0;0;0;0,0;0;0;0;289,8;75,4;367,8;13,9;60,4;69,9;12,0;11,2;10,644;18,3;0;0;0;0
1062;Caselette;1,3;4,1;-0,8;5,6;-3,0;-22,7;2,5;0,0;217,5;1623,5;1,9;0,01;7773,7;73,2;73,7;547,4;38,5;13,6;8,5;10,6;142,9;127,7;1;0,0;6,1;3;49,9;301,1;66,5;0;0,85;0,17;4,8;0,27;114,0;0;0;0;0;0;0;0,0;2;0;3;0,0;-0,04;0,3;9,7;0,3;0,6;0,0;0,0;13,2;7,2;23,2;8,4;1,7;20,5;0,0;0,3;1,9;11,4;0,9;0,0;99,7;33,2;4,3;9178,1;3,1;4725,2;0,1869;73,7;60,6;109,1;1,42;0,083;0,00;0,2;0;0;5,3;4;1;0;510,5;92,5;221,0;12,3;76,5;59,4;2,6;13,6;3,139;9,7;0;0;0;0
1063;Caselle Torinese;0,6;15,4;-1,0;1,7;-1,2;-1,9;1,5;0,0;605,9;2908,1;8,3;0,06;8262,0;72,2;64,0;304,2;21,6;44,6;14,2;14,8;109,5;123,1;0,9;0,0;8,2;9;51,8;267,7;67,9;0;0,88;0,24;5,6;0,55;4,5;0;0;0;0;0;0;0,0;2;0;3;0,0;0,29;0,2;13,3;0,1;0,9;0,3;1,1;13,5;7,8;28,2;8,3;1,4;23,4;1,0;0,4;1,8;4,7;0,1;0,9;99,7;26,3;4,2;9182,6;1,6;2311,4;0,1779;87,7;75,1;102,1;1,29;0,054;0,00;0,0;0;0;3,0;76;1;0;316,4;90,2;203,7;12,7;73,6;54,8;4,7;13,7;3,892;12,0;0;0;0;0
1064;Castagneto Po;-0,4;18,9;-0,1;-1,7;-3,3;-13,5;1,0;-0,1;105,8;968,2;38,6;0,19;9403,5;75,4;45,3;867,1;53,4;4,0;14,5;28,8;120,4;167,8;0,4;0,0;4,8;2;52,2;423,2;65;0;0,84;0,10;2,5;-0,46;3,9;0;0;0;0;0;0;0,0;3;0;2;0,0;0,31;0,6;13,5;0,6;1,4;0,0;0,0;5,9;5,4;20,0;7,5;1,7;29,3;0,0;0,7;1,4;26,6;0,3;1,2;99,7;27,3;5,5;8958,8;5,4;1306,1;0,2303;75,6;100,0;207,1;1,27;0,043;0,00;1,9;38;2;0,0;0;0;0;626,1;45,9;203,7;7,5;81,0;54,8;4,3;13,7;16,444;25,2;0;0;0;0
1065;Castagnole Piemonte;0,5;15,9;-1,2;1,1;7,5;-13,1;1,9;0,0;86,7;1859,2;15,8;0,10;7561,6;65,0;85,8;362,8;31,7;12,4;16,0;19,1;116,1;128,0;0,8;0,0;9,3;4;54,4;264,4;64,9;0;0,79;0,16;6,6;-0,24;2,9;0;0;0;0;0;0;6,5;3;0;2;0,0;-0,22;0,5;15,3;0,5;1,0;0,0;0,0;12,8;8,2;34,9;7,6;1,2;25,1;0,0;0,5;2,1;13,1;0,0;0,0;99,7;24,3;6,8;8719,3;0,7;2038,3;0,1905;90,1;58,4;71,9;1,50;0,080;0,00;0,0;0;0;12,5;135;13;0;611,8;96,2;205,4;17,1;61,2;61,7;2,4;12,6;7,450;10,3;0;0;0;0
1066;Castellamonte;-0,3;5,2;-6,0;0,8;-2,3;-23,6;3,6;-0,1;236,8;1897,0;18,1;0,12;7727,4;72,4;71,1;521,0;34,6;25,0;6,3;16,5;170,5;124,9;1,1;0,0;8,6;8;48,1;291,3;65;0;0,84;0,31;7,3;0,10;2,9;0;2;0;0;0;0;7,8;4;0;1;0,0;0,28;0,2;9,3;0,1;0,5;0,0;0,3;20,3;8,9;30,1;9,0;1,2;31,0;0,0;0,2;5,9;7,6;0,1;3,2;99,4;30,5;8,6;8399,8;2,9;1413,3;0,1781;74,9;47,7;82,6;1,40;0,048;0,00;0,3;0;0;7,0;188;16;0;466,3;81,9;201,2;15,0;69,0;32,8;1,9;10,0;7,611;15,1;0;0;0;0
1067;Castelnuovo Nigra;0,9;-7,9;-5,8;3,2;1,5;-31,3;2,3;-0,2;10,5;876,1;51,8;0,36;8615,4;72,5;100,0;965,7;34,8;14,7;0,7;9,3;308,1;206,0;1,1;0,0;6,5;0;49,5;450;62,4;0;0,78;0,14;8,9;-0,56;65,7;0;0;0;0;0;0;61,5;5;0;0;0,0;-0,23;2,4;12,2;0,0;1,0;0,0;0,0;21,4;7,4;15,4;16,2;0,8;53,5;0,3;0,4;4,3;68,8;0,0;0,9;93,7;34,7;4,8;9076,3;4,5;2256,9;0,1731;93,1;25,1; #N/D;1,29;0,050;0,00;2,2;4;2;0,0;0;0;0;2178,9;87,7;201,2;8,5;76,7;32,8;0,1;7,9;3,704;3,6;0;0;0;0
1068;Castiglione Torinese;0,3;13,5;0,0;2,5;4,2;-22,2;0,6;-0,1;327,9;1485,1;12,5;0,06;8244,7;77,4;62,1;486,2;42,0;16,3;12,4;17,6;133,8;153,1;0,8;0,0;4,4;6;52,3;414,7;70,1;0;0,84;0,15;5,5;-0,21;1,3;0;0;0;0;0;0;0,0;2;0;3;0,0;0,04;0,2;11,8;0,2;0,6;0,0;0,0;4,5;5,0;23,6;6,2;0,9;24,6;1,0;0,3;2,1;8,3;0,1;0,5;99,7;28,6;3,0;9416,7;2,6;1275,0;0,2142;84,9;58,0;145,0;1,29;0,046;0,00;1,2;8;0;4,8;5;1;0;418,3;67,7;203,7;7,6;76,6;54,8;5,0;16,4;9,992;19,4;0;0;0;0
1069;Cavagnolo;-1,2;0,6;-0,9;4,4;1,3;-16,2;1,9;0,0;134,3;1106,7;11,2;0,07;7715,1;73,9;80,8;545,6;42,9;18,0;5,2;6,8;169,8;125,9;1,5;0,0;6,1;2;45,1;273,8;60,6;0;0,82;0,15;4,5;-0,19;8,3;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,15;0,4;12,2;0,4;0,9;0,0;0,0;18,3;9,1;27,9;8,2;1,7;29,5;0,0;0,4;3,6;12,5;0,0;0,6;99,6;31,9;4,1;9212,2;2,9;1514,2;0,1812;78,7;44,7;65,7;1,34;0,039;0,00;3,9;39;2;8,3;19;9;0;610,5;67,8;203,7;10,6;64,7;54,8;4,1;11,2;7,532;9,8;0;0;0;0
1070;Cavour;-0,3;3,2;0,7;4,7;-1,2;-10,9;3,1;0,0;100,9;1467,5;46,8;0,33;8291,2;66,1;86,2;605,0;35,4;19,6;10,3;10,8;170,6;135,6;0,9;0,0;7,1;4;51,3;245,7;66,1;0;0,83;0,34;6,2;0,20;3,3;0;1;0;0;0;0;2,7;3;0;1;0,0;-0,08;0,4;8,5;0,2;0,3;0,0;0,0;19,2;6,1;21,9;6,8;1,1;28,2;2,3;0,1;4,3;10,0;0,0;1,7;98,8;27,1;5,9;8877,5;1,6;1634,2;0,1954;73,8;91,5;128,4;1,44;0,129;0,00;0,0;0;0;3,9;85;11;0;829,2;95,2;414,7;19,0;86,1;53,4;2,0;10,3;8,068;12,2;0;0;0;0
1071;Cercenasco;-0,7;6,7;1,8;7,7;2,2;-12,0;1,8;0,3;104,9;1591,0;3,3;0,03;8301,6;57,8;98,9;359,6;35,4;25,3;5,5;7,8;140,8;124,6;0,6;0,0;8;2;50,5;225,3;61,9;0;0,79;0,18;4,8;0,01;2,5;0;0;0;0;0;0;35,3;3;0;2;0,0;-0,22;0,5;14,6;0,5;0,0;0,0;0,0;18,0;7,4;18,6;5,9;0,4;32,1;0,0;0,0;2,6;8,9;0,0;0,4;99,5;29,7;5,7;8908,0;2,6;2036,8;0,1708;82,9;50,4;138,1;1,51;0,098;0,00;0,0;0;0;17,0;68;14;0;596,8;91,5;414,7;21,9;49,8;53,4;2,6;11,6;5,901;11,1;0;0;0;0
1072;Ceres;-0,3;6,1;4,6;1,7;-1,2;-29,3;2,5;-0,2;35,6;1131,2;17,1;0,11;6860,5;60,0;57,8;809,4;29,5;21,5;0,5;15,2;270,8;164,8;1,6;0,0;8,8;3;41,6;384,4;57,6;0;0,79;0,28;7,9;-0,16;10,9;0;1;0;0;0;0;4,0;5;0;0;0,0;-0,14;0,9;9,7;0,0;0,9;0,0;0,0;10,5;9,5;34,8;6,3;1,2;41,8;0,0;0,4;12,4;72,0;0,0;0,9;96,4;37,4;6,3;8807,0;3,9;1811,4;0,1777;60,3;48,1;262,8;1,60;0,089;0,00;8,1;182;18;3,8;31;7;0;1091,7;72,0;207,1;21,8;133,1;55,3;0,1;9,7;7,143;7,7;0;0;0;0
